"/mnt/storage/home/qb18517/qb18517/0_dataSet/dataAppearance/TEST/Bonefire/Bonefire_g1_c53.mp4","0","301"
"/mnt/storage/home/qb18517/qb18517/0_dataSet/dataAppearance/TEST/Bonefire/Bonefire_g1_c9.mp4","0","250"
"/mnt/storage/home/qb18517/qb18517/0_dataSet/dataAppearance/TEST/Bonefire/Bonefire_g1_c52.mp4","0","251"
"/mnt/storage/home/qb18517/qb18517/0_dataSet/dataAppearance/TEST/Bonefire/Bonefire_g1_c58.mp4","0","250"
"/mnt/storage/home/qb18517/qb18517/0_dataSet/dataAppearance/TEST/Bonefire/Bonefire_g1_c74.mp4","0","300"
"/mnt/storage/home/qb18517/qb18517/0_dataSet/dataAppearance/TEST/Bonefire/Bonefire_g1_c59.mp4","0","250"
"/mnt/storage/home/qb18517/qb18517/0_dataSet/dataAppearance/TEST/Bonefire/Bonefire_g1_c71.mp4","0","250"
"/mnt/storage/home/qb18517/qb18517/0_dataSet/dataAppearance/TEST/Bonefire/Bonefire_g1_c75.mp4","0","151"
"/mnt/storage/home/qb18517/qb18517/0_dataSet/dataAppearance/TEST/Bonefire/Bonefire_g1_c6.mp4","0","300"
"/mnt/storage/home/qb18517/qb18517/0_dataSet/dataAppearance/TEST/Bonefire/Bonefire_g1_c44.mp4","0","300"
"/mnt/storage/home/qb18517/qb18517/0_dataSet/dataAppearance/TEST/Bonefire/Bonefire_g1_c2.mp4","0","250"
"/mnt/storage/home/qb18517/qb18517/0_dataSet/dataAppearance/TEST/Bonefire/Bonefire_g1_c8.mp4","0","300"
"/mnt/storage/home/qb18517/qb18517/0_dataSet/dataAppearance/TEST/Bonefire/Bonefire_g1_c35.mp4","0","242"
"/mnt/storage/home/qb18517/qb18517/0_dataSet/dataAppearance/TEST/Bonefire/Bonefire_g1_c7.mp4","0","251"
"/mnt/storage/home/qb18517/qb18517/0_dataSet/dataAppearance/TEST/Bonefire/Bonefire_g1_c72.mp4","0","300"
"/mnt/storage/home/qb18517/qb18517/0_dataSet/dataAppearance/TEST/Bonefire/Bonefire_g1_c60.mp4","0","251"
"/mnt/storage/home/qb18517/qb18517/0_dataSet/dataAppearance/TEST/Bonefire/Bonefire_g1_c69.mp4","0","300"
"/mnt/storage/home/qb18517/qb18517/0_dataSet/dataAppearance/TEST/Bonefire/Bonefire_g1_c49.mp4","0","300"
"/mnt/storage/home/qb18517/qb18517/0_dataSet/dataAppearance/TEST/Bonefire/Bonefire_g1_c13.mp4","0","300"
"/mnt/storage/home/qb18517/qb18517/0_dataSet/dataAppearance/TEST/Bonefire/Bonefire_g1_c50.mp4","0","250"
"/mnt/storage/home/qb18517/qb18517/0_dataSet/dataAppearance/TEST/Bonefire/Bonefire_g1_c66.mp4","0","250"
"/mnt/storage/home/qb18517/qb18517/0_dataSet/dataAppearance/TEST/Bonefire/Bonefire_g1_c3.mp4","0","238"
"/mnt/storage/home/qb18517/qb18517/0_dataSet/dataAppearance/TEST/Bonefire/Bonefire_g1_c62.mp4","0","300"
"/mnt/storage/home/qb18517/qb18517/0_dataSet/dataAppearance/TEST/Bonefire/Bonefire_g1_c14.mp4","0","250"
"/mnt/storage/home/qb18517/qb18517/0_dataSet/dataAppearance/TEST/Bonefire/Bonefire_g1_c54.mp4","0","300"
"/mnt/storage/home/qb18517/qb18517/0_dataSet/dataAppearance/TEST/Bonefire/Bonefire_g1_c47.mp4","0","300"
"/mnt/storage/home/qb18517/qb18517/0_dataSet/dataAppearance/TEST/Bonefire/Bonefire_g1_c39.mp4","0","250"
"/mnt/storage/home/qb18517/qb18517/0_dataSet/dataAppearance/TEST/Bonefire/Bonefire_g1_c63.mp4","0","301"
"/mnt/storage/home/qb18517/qb18517/0_dataSet/dataAppearance/TEST/Bonefire/Bonefire_g1_c34.mp4","0","250"
"/mnt/storage/home/qb18517/qb18517/0_dataSet/dataAppearance/TEST/Bonefire/Bonefire_g1_c73.mp4","0","300"
"/mnt/storage/home/qb18517/qb18517/0_dataSet/dataAppearance/TEST/Bonefire/Bonefire_g1_c65.mp4","0","250"
"/mnt/storage/home/qb18517/qb18517/0_dataSet/dataAppearance/TEST/Bonefire/Bonefire_g1_c29.mp4","0","300"
"/mnt/storage/home/qb18517/qb18517/0_dataSet/dataAppearance/TEST/Bonefire/Bonefire_g1_c1.mp4","0","300"
"/mnt/storage/home/qb18517/qb18517/0_dataSet/dataAppearance/TEST/Bonefire/Bonefire_g1_c45.mp4","0","300"
"/mnt/storage/home/qb18517/qb18517/0_dataSet/dataAppearance/TEST/Bonefire/Bonefire_g1_c51.mp4","0","240"
"/mnt/storage/home/qb18517/qb18517/0_dataSet/dataAppearance/TEST/Bonefire/Bonefire_g1_c37.mp4","0","250"
